date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2016-06-01,Papua New Guinea,Tahiti,2,2,Oceania Nations Cup,Port Moresby,Papua New Guinea,False,1,1,0,0,D_Both_Wrong,0.42485386298507993,0.2532054892414015,0.3219406477735185,0.43966312604640023,0.25197396549824785,0.308362908455352
2016-06-01,Norway,Iceland,3,2,Friendly,Oslo,Norway,False,0,0,0,0,A_Both_Correct,0.5349374976054876,0.3026343098301938,0.1624281925643186,0.5212190165261141,0.31364338965900035,0.1651375938148856
2016-06-01,New Caledonia,Samoa,7,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,0,0,0,0,A_Both_Correct,0.9016673674548531,0.05234413163158297,0.045988500913563914,0.9357893989772084,0.03273905351342351,0.03147154750936807
2016-06-01,Abkhazia,Sápmi,2,0,CONIFA World Football Cup,Sukhumi,Georgia,False,0,0,0,0,A_Both_Correct,0.7269723698324243,0.16710751762928913,0.10592011253828654,0.6737123262253156,0.20670109656491512,0.11958657720976931
2016-06-01,Latvia,Lithuania,2,1,Baltic Cup,Liepāja,Latvia,False,0,0,0,0,A_Both_Correct,0.5632550666928234,0.310204295187376,0.12654063811980062,0.5478032386789876,0.28756723737420803,0.16462952394680427
2016-06-01,Grenada,Puerto Rico,3,3,CFU Caribbean Cup qualification,St. George's,Grenada,False,1,1,0,0,D_Both_Wrong,0.5280347369839552,0.29417448402939256,0.1777907789866522,0.42678736900787045,0.26432084353907237,0.3088917874530572
2016-06-01,Estonia,Andorra,2,0,Friendly,Tallinn,Estonia,False,0,0,0,0,A_Both_Correct,0.9139172902607873,0.05912677144523989,0.026955938293972723,0.8729887489883417,0.09106402771539955,0.035947223296258816
2016-06-01,El Salvador,Armenia,0,4,Friendly,Carson,United States,True,2,2,0,0,D_Both_Wrong,0.4315563161557904,0.26747605414902026,0.3009676296951894,0.3727721883047243,0.26826918500811886,0.3589586266871567
2016-06-01,Czech Republic,Russia,2,1,Friendly,Innsbruck,Austria,True,0,0,2,2,D_Both_Wrong,0.2896488212360628,0.2989698916203653,0.41138128714357186,0.2620264360034983,0.2934782175082755,0.44449534648822614
2016-06-01,Curaçao,Guyana,5,2,CFU Caribbean Cup qualification,Willemstad,Curaçao,False,0,0,2,0,C_Rescued_R4_Correct,0.3450429514944108,0.29279527743921163,0.3621617710663776,0.35523008565252256,0.3366309630325611,0.30813895131491637
2016-06-01,Belgium,Finland,1,1,Friendly,Brussels,Belgium,False,1,1,0,0,D_Both_Wrong,0.7143570135835013,0.21626212300119704,0.06938086341530161,0.7648877445824498,0.16826899114553892,0.06684326427201125
2016-06-01,Martinique,Guadeloupe,2,0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,0,0,0,0,A_Both_Correct,0.5534399098496677,0.27125772491899386,0.1753023652313384,0.629778614493671,0.24720010636784281,0.12302127913848615
2016-06-02,Székely Land,Raetia,7,0,CONIFA World Football Cup,Sukhumi,Georgia,True,0,0,0,0,A_Both_Correct,0.7782719874649293,0.10485293817389489,0.1168750743611758,0.6060143519953047,0.1558240799056502,0.23816156809904498
2016-06-02,Chagos Islands,Somaliland,2,3,CONIFA World Football Cup,Sukhumi,Georgia,True,2,2,0,0,D_Both_Wrong,0.5098521772680141,0.11548794893266809,0.3746598737993178,0.6136386399498029,0.1380972657943402,0.24826409425585677
2016-06-02,Western Armenia,Panjab,2,3,CONIFA World Football Cup,Sukhumi,Georgia,True,2,2,0,0,D_Both_Wrong,0.6113847189206892,0.1255524279844419,0.26306285309486876,0.48385655764225977,0.17081408826542552,0.3453293540923148
2016-06-02,Iraqi Kurdistan,Padania,2,2,CONIFA World Football Cup,Sukhumi,Georgia,True,1,1,2,2,D_Both_Wrong,0.32011819384973733,0.2292006408808011,0.4506811652694615,0.31326336736607174,0.19843931309233498,0.4882973195415933
2016-06-02,Seychelles,Algeria,0,2,African Cup of Nations qualification,Victoria,Seychelles,False,2,2,2,2,A_Both_Correct,0.05989640368011908,0.1269567738809308,0.8131468224389501,0.036507613366470536,0.1529164667868137,0.8105759198467157
2016-06-02,Tajikistan,Bangladesh,5,0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False,0,0,0,0,A_Both_Correct,0.8488705021389642,0.09721017775656145,0.053919320104474346,0.7817262054065363,0.12845673282497286,0.08981706176849098
2016-06-02,Malaysia,Timor-Leste,3,0,AFC Asian Cup qualification,Johor Bahru,Malaysia,False,0,0,0,0,A_Both_Correct,0.9414012772976527,0.03791281983414558,0.02068590286820163,0.8846461493806582,0.064024156403897,0.051329694215444796
2016-06-02,North Macedonia,Iran,1,3,Friendly,Skopje,North Macedonia,False,2,2,2,2,A_Both_Correct,0.19721373941720738,0.2865378308288602,0.5162484297539325,0.20772033203961512,0.31658154388906956,0.4756981240713155
2016-06-02,Laos,India,0,1,AFC Asian Cup qualification,Vientiane,Laos,False,2,2,2,2,A_Both_Correct,0.1969922680664452,0.17810686599561895,0.6249008659379359,0.24118712040818163,0.2588250575484696,0.49998782204334874
2016-06-02,England,Portugal,1,0,Friendly,London,England,False,0,0,0,0,A_Both_Correct,0.46078519358064324,0.3202481607416347,0.21896664567772203,0.43919900300581666,0.3269335716211105,0.23386742537307287
2016-06-02,Maldives,Yemen,0,2,AFC Asian Cup qualification,Malé,Maldives,False,2,2,2,2,A_Both_Correct,0.30893286210171905,0.2721781337510419,0.41888900414723895,0.16207121463227034,0.21380141420795185,0.6241273711597778
2016-06-03,Sierra Leone,Sudan,1,0,African Cup of Nations qualification,Freetown,Sierra Leone,False,0,0,0,0,A_Both_Correct,0.4731962092424287,0.3072186889499992,0.21958510180757218,0.5589721005160676,0.27529451343022543,0.1657333860537069
2016-06-03,Chagos Islands,Raetia,3,3,CONIFA World Football Cup,Sukhumi,Georgia,True,1,1,0,0,D_Both_Wrong,0.7095219790664873,0.07864004325271258,0.21183797768080018,0.5277303964001789,0.12137605704077113,0.35089354655905
2016-06-03,Iraqi Kurdistan,Western Armenia,0,0,CONIFA World Football Cup,Sukhumi,Georgia,True,1,1,0,0,D_Both_Wrong,0.6423618486693835,0.18643230267370717,0.17120584865690935,0.7961331579202606,0.11482302947077325,0.08904381260896611
2016-06-03,United Koreans in Japan,Sápmi,1,2,CONIFA World Football Cup,Sukhumi,Georgia,True,2,2,0,2,C_Rescued_R4_Correct,0.44203871192727817,0.23891346052054024,0.31904782755218164,0.36928116540776923,0.1822775678806518,0.44844126671157897
2016-06-03,Vietnam,Hong Kong,2,2,Friendly,Yangon,Myanmar,True,1,1,0,0,D_Both_Wrong,0.44599982088907103,0.2843725791318138,0.2696275999791153,0.41860678806294954,0.28416123868832494,0.29723197324872547
2016-06-03,United States,Colombia,0,2,Copa América,Santa Clara,United States,False,2,2,0,0,D_Both_Wrong,0.35247516080164326,0.30338180185995783,0.3441430373383989,0.36154258331064787,0.28816158882500104,0.3502958278643511
2016-06-03,Somaliland,Székely Land,7,0,CONIFA World Football Cup,Sukhumi,Georgia,True,0,0,2,2,D_Both_Wrong,0.29666195785871446,0.18300070595721327,0.5203373361840722,0.18421301640581636,0.15055108969136013,0.6652358939028236
2016-06-03,Thailand,Syria,2,2,King's Cup,Bangkok,Thailand,False,1,1,0,0,D_Both_Wrong,0.5308868402746677,0.2500224307319122,0.21909072899342005,0.4518854589024881,0.28085561686374994,0.26725892423376185
2016-06-03,Switzerland,Moldova,2,1,Friendly,Lugano,Switzerland,False,0,0,0,0,A_Both_Correct,0.840258273337859,0.12799616852723497,0.03174555813490609,0.8525562434207755,0.1095147553815653,0.037929001197659344
2016-06-03,Romania,Georgia,5,1,Friendly,Bucharest,Romania,False,0,0,0,0,A_Both_Correct,0.7371216591502744,0.17791559791383915,0.08496274293588653,0.660616369293602,0.2316758180868446,0.1077078126195535
2016-06-03,United Arab Emirates,Jordan,1,3,King's Cup,Bangkok,Thailand,True,2,2,0,0,D_Both_Wrong,0.5307380427207729,0.24058408575126525,0.22867787152796187,0.48516619652079185,0.3020474646297272,0.21278633884948092
2016-06-03,Libya,Morocco,1,1,African Cup of Nations qualification,Radès,Tunisia,True,1,1,2,2,D_Both_Wrong,0.2322384680242049,0.35238313093172985,0.4153784010440652,0.26750015094236396,0.32770690440409644,0.4047929446535396
2016-06-03,Albania,Ukraine,1,3,Friendly,Bergamo,Italy,True,2,2,2,2,A_Both_Correct,0.18379275178079454,0.28418641043388626,0.5320208377853192,0.21596199227112206,0.28704821336436437,0.4969897943645136
2016-06-03,Azerbaijan,Canada,1,1,Friendly,Rohrbach an der Lafnitz,Austria,True,1,1,2,2,D_Both_Wrong,0.24793731672224206,0.28001782544178283,0.47204485783597505,0.24163172591412968,0.2582545049351073,0.5001137691507629
2016-06-03,Bosnia and Herzegovina,Denmark,2,2,Kirin Cup,Toyota,Japan,True,1,1,0,0,D_Both_Wrong,0.404040825562239,0.30679155066624875,0.2891676237715122,0.390458802472408,0.29952768092186155,0.31001351660573045
2016-06-03,Myanmar,Singapore,0,1,Friendly,Yangon,Myanmar,False,2,2,0,0,D_Both_Wrong,0.40475725078578517,0.3014457912556713,0.29379695795854355,0.4218508591412617,0.3064380727117198,0.27171106814701845
2016-06-03,Mauritania,Cameroon,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,False,2,2,2,2,A_Both_Correct,0.2215751036750045,0.29981854362365584,0.4786063527013398,0.22781059350593585,0.3000950488694697,0.4720943576245944
2016-06-03,Djibouti,Tunisia,0,3,African Cup of Nations qualification,Djibouti,Djibouti,False,2,2,2,2,A_Both_Correct,0.014407919718865366,0.04670209715220143,0.9388899831289333,0.02390705578547745,0.04912727007967977,0.9269656741348429
2016-06-03,Faroe Islands,Kosovo,0,2,Friendly,Frankfurt,Germany,True,2,2,2,2,A_Both_Correct,0.15012806099395415,0.22017750094180544,0.6296944380642404,0.3538236273005901,0.24944076932749776,0.39673560337191216
2016-06-03,Japan,Bulgaria,7,2,Kirin Cup,Toyota,Japan,False,0,0,0,0,A_Both_Correct,0.6443547992717756,0.21335885957177625,0.14228634115644798,0.6444927868946727,0.22030325637891165,0.1352039567264157
2016-06-03,China,Trinidad and Tobago,4,2,Friendly,Qinhuangdao,China,False,0,0,0,0,A_Both_Correct,0.6199467464795575,0.24301009277053937,0.13704316074990322,0.6400417063349123,0.2453679984069019,0.1145902952581858
2016-06-04,Rwanda,Mozambique,2,3,African Cup of Nations qualification,Kigali,Rwanda,False,2,2,0,0,D_Both_Wrong,0.5805775186934387,0.26474493741302696,0.15467754389353436,0.603411854149941,0.26515745552302905,0.13143069032702998
2016-06-04,Guinea-Bissau,Zambia,3,2,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,0,0,2,2,D_Both_Wrong,0.2689757889466228,0.2630098550253241,0.4680143560280531,0.33209600177548787,0.3010510719736223,0.3668529262508899
2016-06-04,Slovakia,Northern Ireland,0,0,Friendly,Trnava,Slovakia,False,1,1,0,0,D_Both_Wrong,0.6383407870215989,0.23816389432673388,0.12349531865166734,0.6075147785143142,0.2651786416868082,0.12730657979887752
2016-06-04,São Tomé and Príncipe,Cape Verde,1,2,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,2,2,2,2,A_Both_Correct,0.1391519002380582,0.21833497900157436,0.6425131207603675,0.09570256487820468,0.23726074470625055,0.6670366904155447
2016-06-04,South Sudan,Mali,0,3,African Cup of Nations qualification,Juba,South Sudan,False,2,2,2,2,A_Both_Correct,0.23573397244328592,0.2743537094120928,0.48991231814462133,0.11530134752040953,0.25197585905319037,0.6327227934264001
2016-06-04,Tanzania,Egypt,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,2,2,2,2,A_Both_Correct,0.20154605373062023,0.303826972903759,0.4946269733656209,0.14584746391744208,0.27599184267877686,0.5781606934037811
2016-06-04,United States Virgin Islands,Guyana,0,7,CFU Caribbean Cup qualification,Charlotte Amalie,United States Virgin Islands,False,2,2,2,2,A_Both_Correct,0.21517350706229402,0.19401744338411828,0.5908090495535877,0.13980224553353804,0.20165753785966894,0.658540216606793
2016-06-04,Abkhazia,Northern Cyprus,2,0,CONIFA World Football Cup,Sukhumi,Georgia,False,0,0,0,0,A_Both_Correct,0.49231260317450487,0.2392200271204821,0.268467369705013,0.508955806875488,0.24330374924108358,0.2477404438834283
2016-06-04,Padania,Panjab,1,0,CONIFA World Football Cup,Sukhumi,Georgia,True,0,0,0,0,A_Both_Correct,0.6751848144366739,0.14738445141415818,0.17743073414916793,0.7990754333265149,0.09769397671671114,0.10323058995677396
2016-06-04,United Koreans in Japan,Iraqi Kurdistan,1,1,CONIFA World Football Cup,Sukhumi,Georgia,True,1,1,2,2,D_Both_Wrong,0.21696669570938218,0.2487913701305245,0.5342419341600934,0.18595443732217956,0.17220885291936303,0.6418367097584575
2016-06-04,Sápmi,Western Armenia,3,0,CONIFA World Football Cup,Sukhumi,Georgia,True,0,0,0,0,A_Both_Correct,0.4236226809012373,0.18652113601177167,0.3898561830869911,0.6424117425030681,0.1525365843513142,0.2050516731456177
2016-06-04,New Zealand,Solomon Islands,1,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,0,0,0,0,A_Both_Correct,0.628913543495574,0.2059547500066905,0.1651317064977355,0.7365821531203788,0.16615486110976452,0.09726298576985669
2016-06-04,Haiti,Peru,0,1,Copa América,Seattle,United States,True,2,2,2,2,A_Both_Correct,0.1598077415235242,0.24097766436125648,0.5992145941152193,0.14437755986331519,0.24064201527600057,0.6149804248606843
2016-06-04,Namibia,Niger,1,0,African Cup of Nations qualification,Windhoek,Namibia,False,0,0,0,0,A_Both_Correct,0.5695039775767566,0.2728265637918022,0.15766945863144108,0.5251685605631067,0.2956553726459424,0.17917606679095083
2016-06-04,Australia,Greece,1,0,Friendly,Sydney,Australia,False,0,0,0,0,A_Both_Correct,0.5980672547819225,0.24759383810810576,0.1543389071099718,0.6438648545923662,0.23123626935411007,0.12489887605352366
2016-06-04,Guadeloupe,Dominica,2,1,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,False,0,0,0,0,A_Both_Correct,0.8601182288765675,0.10282552595642785,0.03705624516700469,0.8596153490511053,0.09923719257233286,0.04114745837656188
2016-06-04,Austria,Netherlands,0,2,Friendly,Vienna,Austria,False,2,2,2,2,A_Both_Correct,0.26238659719776003,0.3182144479350594,0.41939895486718054,0.2921018658461795,0.3144379878218489,0.39346014633197157
2016-06-04,Botswana,Uganda,1,2,African Cup of Nations qualification,Francistown,Botswana,False,2,2,0,0,D_Both_Wrong,0.3844950924768052,0.28710662751395394,0.3283982800092409,0.3622473789666891,0.32756995103822717,0.3101826699950836
2016-06-04,Burundi,Senegal,0,2,African Cup of Nations qualification,Bujumbura,Burundi,False,2,2,2,2,A_Both_Correct,0.21386117814744354,0.27419889310781215,0.5119399287447444,0.17139617412293132,0.25207958235183103,0.5765242435252377
2016-06-04,Brazil,Ecuador,0,0,Copa América,Pasadena,United States,True,1,1,0,0,D_Both_Wrong,0.6739011576053219,0.2121848493737506,0.11391399302092758,0.618857746789796,0.22963778762636375,0.1515044655838402
2016-06-04,Costa Rica,Paraguay,0,0,Copa América,Orlando,United States,True,1,1,0,0,D_Both_Wrong,0.46376472787431616,0.27965581087952057,0.2565794612461632,0.43256602626321067,0.30666005061853274,0.2607739231182565
2016-06-04,Ivory Coast,Gabon,2,1,Friendly,Bouaké,Ivory Coast,False,0,0,0,0,A_Both_Correct,0.6988023428257122,0.20700263705025573,0.0941950201240322,0.7479296208036251,0.18455454997761095,0.06751582921876385
2016-06-04,Estonia,Latvia,0,0,Baltic Cup,Tallinn,Estonia,False,1,1,0,0,D_Both_Wrong,0.48948186739105565,0.28811523508933196,0.2224028975196124,0.5339546200679433,0.2735673955824846,0.19247798434957217
2016-06-04,Fiji,Vanuatu,2,3,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,2,2,0,0,D_Both_Wrong,0.5514677014900851,0.23979643461425915,0.20873586389565565,0.5000644819626857,0.26574918365121053,0.23418633438610392
2016-06-04,France,Scotland,3,0,Friendly,Metz,France,False,0,0,0,0,A_Both_Correct,0.6857122829150395,0.20158034783155934,0.1127073692534012,0.6656638416123689,0.2211947962503002,0.11314136213733098
2016-06-04,Gambia,South Africa,0,4,African Cup of Nations qualification,Bakau,Gambia,False,2,2,2,2,A_Both_Correct,0.2672092530907847,0.314244381043701,0.41854636586551425,0.32265772504196044,0.31610436045456447,0.3612379145034751
2016-06-04,Germany,Hungary,2,0,Friendly,Gelsenkirchen,Germany,False,0,0,0,0,A_Both_Correct,0.6784408398033699,0.2158168276975293,0.10574233249910077,0.7537292706419167,0.16936567422392604,0.07690505513415728
2016-06-04,Croatia,San Marino,10,0,Friendly,Rijeka,Croatia,False,0,0,0,0,A_Both_Correct,0.9543536998715082,0.031473182875738845,0.01417311725275282,0.9597511057642213,0.022173332891742475,0.018075561344036366
2016-06-05,Russia,Serbia,1,1,Friendly,Monaco,Monaco,True,1,1,0,0,D_Both_Wrong,0.4340096567450035,0.27894846543118035,0.2870418778238161,0.3710878904021139,0.32474794732695506,0.3041641622709311
2016-06-05,Slovenia,Turkey,0,1,Friendly,Ljubljana,Slovenia,False,2,2,2,2,A_Both_Correct,0.3178563569378016,0.3164178605306658,0.3657257825315326,0.34313242112188136,0.30935889376255976,0.3475086851155589
2016-06-05,Eswatini,Guinea,1,0,African Cup of Nations qualification,Lobamba,Swaziland,False,0,0,2,2,D_Both_Wrong,0.18578977359758006,0.2891894139366871,0.5250208124657328,0.1268101082934306,0.26654505133976214,0.6066448403668072
2016-06-05,Sweden,Wales,3,0,Friendly,Solna,Sweden,False,0,0,0,0,A_Both_Correct,0.6365607030584995,0.25685831276295124,0.10658098417854915,0.624106743773789,0.26296576392578036,0.11292749230043049
2016-06-05,United Arab Emirates,Syria,0,1,King's Cup,Bangkok,Thailand,True,2,2,0,0,D_Both_Wrong,0.5703732065205737,0.23507821997608283,0.1945485735033436,0.5368628445226591,0.24850745316408532,0.21462970231325565
2016-06-05,Thailand,Jordan,2,0,King's Cup,Bangkok,Thailand,False,0,0,0,0,A_Both_Correct,0.3758387277309686,0.30372725498635467,0.3204340172826766,0.3791234149453126,0.30120052599737884,0.31967605905730867
2016-06-05,Zimbabwe,Malawi,3,0,African Cup of Nations qualification,Harare,Zimbabwe,False,0,0,0,0,A_Both_Correct,0.6491657005636818,0.24989915818429445,0.10093514125202362,0.5930465229906002,0.25861646055816273,0.148337016451237
2016-06-05,Padania,Northern Cyprus,0,2,CONIFA World Football Cup,Sukhumi,Georgia,True,2,2,0,0,D_Both_Wrong,0.5193909980046814,0.2105762297426188,0.2700327722526997,0.5902802034653746,0.20580340665563385,0.20391638987899144
2016-06-05,Abkhazia,Panjab,1,1,CONIFA World Football Cup,Sukhumi,Georgia,False,1,1,0,0,D_Both_Wrong,0.6790595316378618,0.15210109929354795,0.16883936906859034,0.7171137522012526,0.163631461090565,0.11925478670818235
2016-06-05,Tahiti,New Caledonia,1,1,Oceania Nations Cup,Port Moresby,Papua New Guinea,True,1,1,2,2,D_Both_Wrong,0.27045374642803816,0.155993452136336,0.5735528014356258,0.22864797469356468,0.18487858468039672,0.5864734406260386
2016-06-05,Papua New Guinea,Samoa,8,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,False,0,0,0,0,A_Both_Correct,0.8515267701165323,0.08114848200775358,0.06732474787571396,0.896289726470308,0.05133085395019794,0.05237941957949388
2016-06-05,Mexico,Uruguay,3,1,Copa América,Glendale,United States,True,0,0,2,2,D_Both_Wrong,0.28985428062394825,0.31272725632996623,0.3974184630460855,0.2983356788243319,0.3105965361507229,0.3910677850249452
2016-06-05,Madagascar,DR Congo,1,6,African Cup of Nations qualification,Mahajanga,Madagascar,False,2,2,2,2,A_Both_Correct,0.24503068108608841,0.3086579020722207,0.44631141684169084,0.19100988767148783,0.26569843074257654,0.5432916815859357
2016-06-05,Liberia,Togo,2,2,African Cup of Nations qualification,Monrovia,Liberia,False,1,1,0,0,D_Both_Wrong,0.47927401086371196,0.30576317945886233,0.21496280967742565,0.4381734697115907,0.32202594142229524,0.23980058886611408
2016-06-05,Lesotho,Ethiopia,1,2,African Cup of Nations qualification,Maseru,Lesotho,False,2,2,0,0,D_Both_Wrong,0.3714923799992933,0.2789432522304284,0.34956436777027833,0.48575957891842647,0.2669341605444496,0.24730626053712385
2016-06-05,Kenya,Congo,2,1,African Cup of Nations qualification,Nairobi,Kenya,False,0,0,0,0,A_Both_Correct,0.470801427489322,0.2791477487753696,0.2500508237353084,0.43131089132181444,0.3050992380881267,0.2635898705900589
2016-06-05,Jamaica,Venezuela,0,1,Copa América,Chicago,United States,True,2,2,2,2,A_Both_Correct,0.35843781610574527,0.26645681556608175,0.37510536832817293,0.3217410448825218,0.27894197896286743,0.3993169761546107
2016-06-05,Czech Republic,South Korea,1,2,Friendly,Prague,Czech Republic,False,2,2,0,0,D_Both_Wrong,0.4867716330406114,0.2774285504652964,0.23579981649409232,0.49007902706119183,0.2868756468910154,0.2230453260477927
2016-06-05,Comoros,Burkina Faso,0,1,African Cup of Nations qualification,Moroni,Comoros,False,2,2,2,2,A_Both_Correct,0.20125684901620788,0.2883594968856573,0.5103836540981348,0.2034834623533666,0.34095562420072206,0.4555609134459114
