actual_code,actual_class,pred_code,pred_class,is_correct,prob_away,prob_draw,prob_home,max_prob,prob_margin,entropy,elo_home,elo_away,elo_diff,elo_diff_abs,elo_ratio,expected_home_score,expected_away_score,is_neutral,is_friendly,h2h_matches,h2h_win_rate_home,h2h_gd_home,home_rest_days,away_rest_days,rest_diff,diff_pts_5,diff_gd_5,diff_opp_gd_5,diff_pts_20,diff_gd_20,diff_opp_gd_20,home_surprise,away_surprise,home_consistency,away_consistency
2,Home,2,Home,1,0.3287577424721789,0.2977840337594735,0.3734582237683476,0.3734582237683476,0.04470048129616866,1.0942903311451577,1468.7078399516204,1584.5963506933579,-50.88851074173749,115.88851074173749,0.9678855055298653,0.42728479377886175,0.5727152062211383,0.0,1.0,10.0,0.16461538461538464,-1.3846153846153846,60.0,38.0,22.0,0.8,1.6,1.182276434776866,0.04999999999999982,0.7000000000000002,0.4251168417308334,0.33010268917529817,0.5205287497209905,0.25216842289968316,0.5840221890925239
0,Away,2,Home,0,0.21543099198104615,0.2623074417463144,0.5222615662726395,0.5222615662726395,0.25995412452632516,1.0209952462742597,1461.4831999431337,1643.9654342488718,-182.48223430573807,182.48223430573807,0.8889987401778224,0.2591382790851631,0.7408617209148369,1.0,1.0,0.0,0.38,0.0,1.0,60.0,-59.0,-0.40000000000000013,-1.4,-0.8812788330431363,-0.20000000000000018,-0.25,-0.131949167299942,0.1629129776350271,0.14990196755127638,0.3401110463818226,0.6205393357842957
0,Away,0,Away,1,0.701590549981885,0.1829239628048222,0.11548548721329292,0.701590549981885,0.5186665871770628,0.8086657290495975,1871.566224974961,1667.7918850257834,268.7743399491776,203.7743399491776,1.1611558026887885,0.8245074334309951,0.17549256656900492,0.0,0.0,4.0,0.44857142857142857,0.5714285714285714,60.0,60.0,0.0,1.2,1.7999999999999998,1.7139802314718728,1.1,1.1,1.2110579424412702,0.1892173441990993,0.11157231162524606,0.3644735884843749,0.2965307404747632
0,Away,0,Away,1,0.44811767462059776,0.29067394491667903,0.26120838046272316,0.44811767462059776,0.15744372970391873,1.069502631777312,1577.0874852790062,1635.3234907193644,6.763994559641787,58.23600544035821,1.0041361813720822,0.509732941034588,0.490267058965412,0.0,1.0,9.0,0.6783333333333333,0.9166666666666666,60.0,38.0,22.0,0.19999999999999996,0.19999999999999996,0.27433248515906006,-0.29999999999999993,-0.44999999999999996,-0.05023617256670332,0.18482029974010772,0.5205287497209905,0.010783884798354723,0.5791120200722436
0,Away,0,Away,1,0.7151875698120139,0.1734680343130558,0.1113443958749303,0.7151875698120139,0.5417195354989581,0.7880281500336467,1594.8332763713954,1451.7499188990994,208.08335747229603,143.08335747229603,1.143332783948141,0.7681374755129934,0.23186252448700662,0.0,0.0,5.0,0.3925,0.25,42.0,60.0,-18.0,0.8,1.6,1.4597753797867823,-0.6499999999999999,-0.9500000000000002,-0.6170143612893679,0.19441805843349166,0.14508806815124806,0.9066503091022994,1.0
0,Away,0,Away,1,0.6099307236406148,0.20208676806199677,0.18798250829738844,0.6099307236406148,0.4078439555786181,0.9388994351150888,1525.5633113704992,1508.5136206733434,82.04969069715571,17.04969069715571,1.054391083761333,0.6159317726953717,0.3840682273046283,0.0,1.0,0.0,0.38,0.0,60.0,5.0,55.0,0.2,2.0,2.1574999362011473,-0.7,-0.3999999999999999,-0.06151212000407624,0.18275780413382714,0.1993971936875435,0.03217923928546943,0.575496678728469
0,Away,0,Away,1,0.6316045365645131,0.22871991614466378,0.13967554729082313,0.6316045365645131,0.4028846204198493,0.9025797595782872,1728.033147432364,1605.952233892008,187.08091354035605,122.08091354035605,1.1164922029386686,0.7459114957972617,0.2540885042027383,0.0,0.0,9.0,0.5116666666666667,1.1666666666666667,7.0,6.0,1.0,0.19999999999999996,0.3999999999999999,0.26557342629968395,0.3500000000000001,0.2500000000000002,0.1184508605564012,0.30513900889990986,0.272184308205379,0.05584415640668898,0.030541097520092094
2,Home,0,Away,0,0.5077625901692975,0.2992059064025878,0.1930315034281147,0.5077625901692975,0.20855668376670966,1.0226783667061219,1885.1067013255822,1841.7825245813315,108.32417674425074,43.324176744250735,1.0588148575081495,0.651028709783048,0.34897129021695195,0.0,1.0,3.0,0.6900000000000001,0.5,60.0,42.0,18.0,0.19999999999999996,0.8,0.5379098938940552,-0.10000000000000009,-0.34999999999999987,-0.3524625301673059,0.2251632340926435,0.19441805843349166,0.37889020369966325,0.5593764807891306
1,Draw,2,Home,0,0.20948700859655467,0.2746041723018028,0.5159088191016424,0.5159088191016424,0.24130464679983965,1.0237944539342023,1470.747590850351,1745.8091709111684,-210.0615800608175,275.0615800608175,0.8796766659490151,0.22984056886045806,0.7701594311395419,0.0,1.0,1.0,0.28500000000000003,-0.5,60.0,1.0,59.0,-0.8,-1.5999999999999996,-1.3058942945353211,-0.5,-0.5999999999999999,-0.31889566206668196,0.2930195669123756,0.1629129776350271,1.0,0.6401675492404247
2,Home,0,Away,0,0.4214649723182089,0.32512688116974947,0.2534081465120415,0.4214649723182089,0.09633809114845943,1.0773135714974047,1824.8092110105747,1800.1300463703794,89.67916464019527,24.679164640195268,1.0498181588719195,0.626266908744365,0.37373309125563503,0.0,1.0,10.0,0.16461538461538464,-1.5384615384615385,60.0,60.0,0.0,0.7999999999999998,0.19999999999999973,0.7765807288703113,-0.15000000000000013,-0.30000000000000016,0.034952500251177576,0.17625602343475133,0.05059113226776346,1.0,1.0
