date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,winner_pred,category,champ_p_away,champ_p_draw,champ_p_home,winner_p_away,winner_p_draw,winner_p_home
2025-06-05,Qatar,Iran,1,0,FIFA World Cup qualification,Al Rayyan,Qatar,False,0,0,2,2,D_Both_Wrong,0.2555355110115997,0.2632203679664777,0.4812441210219226,0.2703229080365473,0.27640481043854365,0.453272281524909
2025-06-05,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1,1,0,0,D_Both_Wrong,0.4146234151658258,0.3032594983971265,0.28211708643704775,0.4267094341042377,0.3098335612102679,0.2634570046854946
2025-06-05,Singapore,Maldives,3,1,Friendly,Bishan,Singapore,False,0,0,0,0,A_Both_Correct,0.7037823897978926,0.18985240289559588,0.10636520730651144,0.7088431086220764,0.1795649053586623,0.1115919860192613
2025-06-05,Paraguay,Uruguay,2,0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0,1,2,D_Both_Wrong,0.29617189253557413,0.3599430068939788,0.343885100570447,0.2806209332457808,0.3487034545768075,0.3706756121774116
2025-06-05,Ecuador,Brazil,0,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1,1,2,2,D_Both_Wrong,0.3018367098034431,0.32558927955760797,0.3725740106389489,0.2863726986371027,0.32240100523711196,0.39122629612578536
2025-06-05,Hong Kong,Nepal,0,0,Friendly,Hong Kong,Hong Kong,False,1,1,0,0,D_Both_Wrong,0.6575800176313545,0.24374761947666676,0.09867236289197864,0.6384402838314696,0.2522860630830995,0.10927365308543091
2025-06-05,Georgia,Faroe Islands,1,0,Friendly,Tbilisi,Georgia,False,0,0,0,0,A_Both_Correct,0.8301375686550908,0.13333155311967598,0.036530878225233265,0.8371418136139521,0.12583086094984755,0.03702732543620031
2025-06-05,DR Congo,Mali,1,0,Friendly,Orléans,France,True,0,0,1,1,D_Both_Wrong,0.24216029971091682,0.41393311970251234,0.34390658058657086,0.2581070347342449,0.40976678972271324,0.33212617554304175
2025-06-05,Cambodia,Tajikistan,1,2,Friendly,Phnom Penh,Cambodia,False,2,2,2,2,A_Both_Correct,0.16509419825961513,0.25488589430319014,0.5800199074371947,0.17616717728781328,0.26781904182490435,0.5560137808872825
2025-06-05,Belarus,Kazakhstan,4,1,Friendly,Borisov,Belarus,False,0,0,0,0,A_Both_Correct,0.6216441527161545,0.27585762815290493,0.10249821913094062,0.6093986056731481,0.28657604274733617,0.10402535157951572
2025-06-05,Algeria,Rwanda,2,0,Friendly,Constantine,Algeria,False,0,0,0,0,A_Both_Correct,0.8336340299632378,0.1338324027653958,0.032533567271366436,0.8174588111363236,0.1469106170217306,0.0356305718419458
2025-06-05,Spain,France,5,4,UEFA Nations League,Stuttgart,Germany,True,0,0,0,0,A_Both_Correct,0.48070408320639907,0.2748576839334124,0.24443823286018856,0.47815722756985213,0.2567900072185124,0.2650527652116353
2025-06-05,Chile,Argentina,0,1,FIFA World Cup qualification,Santiago,Chile,False,2,2,2,2,A_Both_Correct,0.1649499338644143,0.29470496671899316,0.5403450994165925,0.15634133700901406,0.2724958410901046,0.5711628219008814
2025-06-06,Czech Republic,Montenegro,2,0,FIFA World Cup qualification,Plzeň,Czech Republic,False,0,0,0,0,A_Both_Correct,0.7856405892537786,0.15099116795508769,0.06336824279113375,0.7679443793970988,0.1614522292940584,0.07060339130884277
2025-06-06,Venezuela,Bolivia,2,0,FIFA World Cup qualification,Maturín,Venezuela,False,0,0,0,0,A_Both_Correct,0.7320895995412098,0.19255998100470584,0.07535041945408445,0.716549071261186,0.19994780981086296,0.08350311892795104
2025-06-06,Norway,Italy,3,0,FIFA World Cup qualification,Oslo,Norway,False,0,0,2,2,D_Both_Wrong,0.3413698124726516,0.23393050694967804,0.4246996805776704,0.34173805368177007,0.21789890842150547,0.4403630378967245
2025-06-06,Estonia,Israel,1,3,FIFA World Cup qualification,Tallinn,Estonia,False,2,2,2,2,A_Both_Correct,0.31001002609813133,0.28705848657031224,0.4029314873315565,0.30636640719453573,0.2940880499226482,0.399545542882816
2025-06-06,Wales,Liechtenstein,3,0,FIFA World Cup qualification,Cardiff,Wales,False,0,0,0,0,A_Both_Correct,0.9653390061153557,0.025714128455254174,0.008946865429390069,0.9705885122481162,0.02166741114161633,0.007744076610267479
2025-06-06,Gibraltar,Croatia,0,7,FIFA World Cup qualification,Faro-Loulé,Portugal,True,2,2,2,2,A_Both_Correct,0.018735671676944926,0.03924951394668787,0.9420148143763672,0.01703796681205255,0.029806976017636492,0.953155057170311
